Frame,ID,X,Y,Area,Solidity,Ratio,VX,VY
203,19,313,125,814,0.5299,0.0000,-1.0000,-9.0000
203,20,305,25,1021,0.4798,0.0000,-4.0000,-11.0000
203,21,338,225,436,0.6211,0.0000,-3.0000,-3.0000
204,15,-20,1378,922,0.7317,0.0000,-12.0000,49.0000
204,17,159,81,929,0.6210,0.0000,-1.0000,-1.0000
204,18,128,11,641,0.6481,0.0000,12.0000,-1.0000
204,19,313,108,787,0.5582,0.0000,0.0000,-17.0000
204,20,308,30,1299,0.4629,0.0000,3.0000,5.0000
204,21,340,219,594,0.8027,0.0000,2.0000,-6.0000
205,15,-32,1427,922,0.7317,0.0000,-12.0000,49.0000
205,17,159,82,946,0.6111,0.0000,0.0000,1.0000
205,18,135,10,592,0.6578,0.0000,7.0000,-1.0000
205,19,313,99,838,0.5456,0.0000,0.0000,-9.0000
205,20,309,30,1374,0.4879,0.0000,1.0000,0.0000
205,21,339,214,744,0.6764,0.0000,-1.0000,-5.0000
206,15,-44,1476,922,0.7317,0.0000,-12.0000,49.0000
206,17,158,83,974,0.5601,0.0000,-1.0000,1.0000
206,18,142,8,518,0.6540,0.0000,7.0000,-2.0000
206,19,312,53,2166,0.3912,0.0000,-1.0000,-46.0000
206,20,312,53,2166,0.3912,0.0000,3.0000,23.0000
206,21,338,211,765,0.5433,0.0000,-1.0000,-3.0000
207,15,-56,1525,922,0.7317,0.0000,-12.0000,49.0000
207,17,160,84,958,0.5544,0.0000,2.0000,1.0000
207,18,149,8,397,0.6203,0.0000,7.0000,0.0000
207,19,296,10,427,0.6932,0.0000,-16.0000,-43.0000
207,20,317,60,1647,0.4353,0.0000,5.0000,7.0000
207,21,344,193,666,0.6607,0.0000,6.0000,-18.0000
208,15,-68,1574,922,0.7317,0.0000,-12.0000,49.0000
208,17,159,83,928,0.5686,0.0000,-1.0000,-1.0000
208,18,154,8,409,0.6169,0.0000,5.0000,0.0000
208,19,280,-33,427,0.6932,0.0000,-16.0000,-43.0000
208,20,313,49,2201,0.3848,0.0000,-4.0000,-11.0000
208,21,344,193,752,0.6539,0.0000,0.0000,0.0000
209,15,-80,1623,922,0.7317,0.0000,-12.0000,49.0000
209,17,158,83,858,0.5766,0.0000,-1.0000,0.0000
209,18,160,6,285,0.5347,0.0000,6.0000,-2.0000
209,19,264,-76,427,0.6932,0.0000,-16.0000,-43.0000
209,20,319,58,1672,0.4634,0.0000,6.0000,9.0000
209,21,344,190,784,0.6806,0.0000,0.0000,-3.0000
209,22,319,58,1672,0.4634,0.0000,6.0000,9.0000
210,17,157,83,854,0.5931,0.0000,-1.0000,0.0000
210,18,161,5,210,0.5024,0.0000,1.0000,-1.0000
210,19,248,-119,427,0.6932,0.0000,-16.0000,-43.0000
210,20,319,57,1646,0.4562,0.0000,0.0000,-1.0000
210,21,341,186,806,0.6219,0.0000,-3.0000,-4.0000
210,22,319,57,1646,0.4562,0.0000,0.0000,-1.0000
211,17,154,83,889,0.5810,0.0000,-3.0000,0.0000
211,18,162,4,210,0.5024,0.0000,1.0000,-1.0000
211,19,232,-162,427,0.6932,0.0000,-16.0000,-43.0000
211,20,320,55,1695,0.4892,0.0000,1.0000,-2.0000
211,21,346,183,807,0.5604,0.0000,5.0000,-3.0000
211,22,320,55,1695,0.4892,0.0000,1.0000,-2.0000
212,17,153,83,847,0.5882,0.0000,-1.0000,0.0000
212,18,163,3,210,0.5024,0.0000,1.0000,-1.0000
212,19,216,-205,427,0.6932,0.0000,-16.0000,-43.0000
212,20,321,53,1711,0.4790,0.0000,1.0000,-2.0000
212,21,347,181,798,0.5938,0.0000,1.0000,-2.0000
212,22,321,53,1711,0.4790,0.0000,1.0000,-2.0000
213,17,152,84,818,0.6312,0.0000,-1.0000,1.0000
213,18,164,2,210,0.5024,0.0000,1.0000,-1.0000
213,19,200,-248,427,0.6932,0.0000,-16.0000,-43.0000
213,20,311,40,2518,0.3974,0.0000,-10.0000,-13.0000
213,21,345,175,805,0.5590,0.0000,-2.0000,-6.0000
213,22,311,40,2518,0.3974,0.0000,-10.0000,-13.0000
213,23,311,40,2518,0.3974,0.0000,22.0000,25.0000
214,17,152,85,810,0.6122,0.0000,0.0000,1.0000
214,18,165,1,210,0.5024,0.0000,1.0000,-1.0000
214,19,184,-291,427,0.6932,0.0000,-16.0000,-43.0000
214,20,311,38,2516,0.4160,0.0000,0.0000,-2.0000
214,21,346,168,810,0.5745,0.0000,1.0000,-7.0000
214,22,311,38,2516,0.4160,0.0000,0.0000,-2.0000
214,23,311,38,2516,0.4160,0.0000,0.0000,-2.0000
215,17,151,85,831,0.6057,0.0000,-1.0000,0.0000
215,18,166,0,210,0.5024,0.0000,1.0000,-1.0000
215,19,168,-334,427,0.6932,0.0000,-16.0000,-43.0000
215,20,302,25,1629,0.5209,0.0000,-9.0000,-13.0000
215,21,347,160,773,0.5874,0.0000,1.0000,-8.0000
215,22,302,25,1629,0.5209,0.0000,-9.0000,-13.0000
215,23,337,57,762,0.6185,0.0000,26.0000,19.0000
216,17,151,85,847,0.6274,0.0000,0.0000,0.0000
216,18,167,-1,210,0.5024,0.0000,1.0000,-1.0000
216,19,152,-377,427,0.6932,0.0000,-16.0000,-43.0000
216,20,302,23,1648,0.5514,0.0000,0.0000,-2.0000
216,21,350,153,762,0.5916,0.0000,3.0000,-7.0000
216,22,302,23,1648,0.5514,0.0000,0.0000,-2.0000
216,23,339,53,751,0.6096,0.0000,2.0000,-4.0000
217,17,152,86,793,0.6100,0.0000,1.0000,1.0000
217,18,168,-2,210,0.5024,0.0000,1.0000,-1.0000
217,19,136,-420,427,0.6932,0.0000,-16.0000,-43.0000
217,20,302,19,1669,0.6730,0.0000,0.0000,-4.0000
217,21,347,143,773,0.6722,0.0000,-3.0000,-10.0000
217,22,302,19,1669,0.6730,0.0000,0.0000,-4.0000
217,23,340,48,757,0.5801,0.0000,1.0000,-5.0000
218,17,151,87,785,0.5933,0.0000,-1.0000,1.0000
218,18,169,-3,210,0.5024,0.0000,1.0000,-1.0000
218,19,120,-463,427,0.6932,0.0000,-16.0000,-43.0000
218,20,301,19,1597,0.6282,0.0000,-1.0000,0.0000
218,21,346,139,811,0.6498,0.0000,-1.0000,-4.0000
218,22,301,19,1597,0.6282,0.0000,-1.0000,0.0000
218,23,341,45,791,0.5859,0.0000,1.0000,-3.0000
219,17,151,87,788,0.5837,0.0000,0.0000,0.0000
219,18,170,-4,210,0.5024,0.0000,1.0000,-1.0000
219,19,104,-506,427,0.6932,0.0000,-16.0000,-43.0000
219,20,285,21,801,0.7063,0.0000,-16.0000,2.0000
219,21,350,129,767,0.5627,0.0000,4.0000,-10.0000
219,22,333,26,1465,0.4869,0.0000,32.0000,7.0000
219,23,333,26,1465,0.4869,0.0000,-8.0000,-19.0000
220,17,150,88,781,0.5785,0.0000,-1.0000,1.0000
220,18,171,-5,210,0.5024,0.0000,1.0000,-1.0000
220,19,88,-549,427,0.6932,0.0000,-16.0000,-43.0000
220,20,285,21,800,0.6891,0.0000,0.0000,0.0000
220,21,353,117,726,0.5893,0.0000,3.0000,-12.0000
220,22,334,24,1422,0.5091,0.0000,1.0000,-2.0000
220,23,334,24,1422,0.5091,0.0000,1.0000,-2.0000
221,17,150,88,775,0.5858,0.0000,0.0000,0.0000
221,18,172,-6,210,0.5024,0.0000,1.0000,-1.0000
221,19,72,-592,427,0.6932,0.0000,-16.0000,-43.0000
221,20,283,24,841,0.6230,0.0000,-2.0000,3.0000
221,21,354,109,786,0.5767,0.0000,1.0000,-8.0000
221,22,337,21,1318,0.5274,0.0000,3.0000,-3.0000
221,23,337,21,1318,0.5274,0.0000,3.0000,-3.0000
222,17,147,89,835,0.5552,0.0000,-3.0000,1.0000
222,18,173,-7,210,0.5024,0.0000,1.0000,-1.0000
222,19,56,-635,427,0.6932,0.0000,-16.0000,-43.0000
222,20,281,28,847,0.5662,0.0000,-2.0000,4.0000
222,21,352,105,810,0.6027,0.0000,-2.0000,-4.0000
222,22,342,16,994,0.4408,0.0000,5.0000,-5.0000
222,23,340,18,1318,0.5274,0.0000,3.0000,-3.0000
222,24,307,215,701,0.6128,0.0000,-1.0000,-7.0000
223,17,147,89,840,0.5966,0.0000,0.0000,0.0000
223,18,174,-8,210,0.5024,0.0000,1.0000,-1.0000
223,19,40,-678,427,0.6932,0.0000,-16.0000,-43.0000
223,20,279,29,868,0.5673,0.0000,-2.0000,1.0000
223,21,353,100,806,0.5790,0.0000,1.0000,-5.0000
223,22,349,18,703,0.5302,0.0000,7.0000,2.0000
223,23,323,6,179,0.6885,0.0000,-17.0000,-12.0000
223,24,307,210,712,0.5104,0.0000,0.0000,-5.0000
224,17,149,90,846,0.5755,0.0000,2.0000,1.0000
224,18,175,-9,210,0.5024,0.0000,1.0000,-1.0000
224,19,24,-721,427,0.6932,0.0000,-16.0000,-43.0000
224,20,273,32,861,0.5385,0.0000,-6.0000,3.0000
224,21,351,79,859,0.6391,0.0000,-2.0000,-21.0000
224,22,349,11,430,0.6370,0.0000,0.0000,-7.0000
224,23,306,-6,179,0.6885,0.0000,-17.0000,-12.0000
224,24,311,200,735,0.5760,0.0000,4.0000,-10.0000
225,17,148,91,855,0.5925,0.0000,-1.0000,1.0000
225,18,176,-10,210,0.5024,0.0000,1.0000,-1.0000
225,19,8,-764,427,0.6932,0.0000,-16.0000,-43.0000
225,20,270,35,885,0.5403,0.0000,-3.0000,3.0000
225,21,351,78,869,0.6035,0.0000,0.0000,-1.0000
225,22,349,10,335,0.6621,0.0000,0.0000,-1.0000
225,23,289,-18,179,0.6885,0.0000,-17.0000,-12.0000
225,24,312,197,735,0.4913,0.0000,1.0000,-3.0000
226,17,153,93,863,0.6082,0.0000,5.0000,2.0000
226,18,177,-11,210,0.5024,0.0000,1.0000,-1.0000
226,19,-8,-807,427,0.6932,0.0000,-16.0000,-43.0000
226,20,265,39,870,0.5620,0.0000,-5.0000,4.0000
226,21,353,72,842,0.4976,0.0000,2.0000,-6.0000
226,22,352,5,116,0.6203,0.0000,3.0000,-5.0000
226,23,272,-30,179,0.6885,0.0000,-17.0000,-12.0000
226,24,315,189,686,0.5568,0.0000,3.0000,-8.0000
226,25,71,213,723,0.5666,0.0000,6.0000,-7.0000
227,17,154,93,870,0.5859,0.0000,1.0000,0.0000
227,18,178,-12,210,0.5024,0.0000,1.0000,-1.0000
227,19,-24,-850,427,0.6932,0.0000,-16.0000,-43.0000
227,20,260,42,882,0.5860,0.0000,-5.0000,3.0000
227,21,355,69,801,0.5742,0.0000,2.0000,-3.0000
227,22,352,4,75,0.6696,0.0000,0.0000,-1.0000
227,23,255,-42,179,0.6885,0.0000,-17.0000,-12.0000
227,24,316,182,697,0.6454,0.0000,1.0000,-7.0000
227,25,75,208,776,0.5389,0.0000,4.0000,-5.0000
228,17,156,92,896,0.5607,0.0000,2.0000,-1.0000
228,18,179,-13,210,0.5024,0.0000,1.0000,-1.0000
228,19,-40,-893,427,0.6932,0.0000,-16.0000,-43.0000
228,20,250,48,870,0.5816,0.0000,-10.0000,6.0000
228,21,357,62,801,0.6277,0.0000,2.0000,-7.0000
228,22,352,3,75,0.6696,0.0000,0.0000,-1.0000
228,23,238,-54,179,0.6885,0.0000,-17.0000,-12.0000
228,24,318,172,757,0.5554,0.0000,2.0000,-10.0000
228,25,80,196,741,0.5744,0.0000,5.0000,-12.0000
229,17,158,91,909,0.5739,0.0000,2.0000,-1.0000
229,18,180,-14,210,0.5024,0.0000,1.0000,-1.0000
229,19,-56,-936,427,0.6932,0.0000,-16.0000,-43.0000
229,20,244,50,897,0.5613,0.0000,-6.0000,2.0000
229,21,358,58,803,0.5948,0.0000,1.0000,-4.0000
229,22,352,2,75,0.6696,0.0000,0.0000,-1.0000
229,23,221,-66,179,0.6885,0.0000,-17.0000,-12.0000
229,24,318,167,741,0.5966,0.0000,0.0000,-5.0000
229,25,85,189,767,0.5681,0.0000,5.0000,-7.0000
230,17,164,88,895,0.5147,0.0000,6.0000,-3.0000
230,18,181,-15,210,0.5024,0.0000,1.0000,-1.0000
230,19,-72,-979,427,0.6932,0.0000,-16.0000,-43.0000
230,20,235,57,908,0.5520,0.0000,-9.0000,7.0000
230,21,361,48,817,0.6724,0.0000,3.0000,-10.0000
230,22,352,1,75,0.6696,0.0000,0.0000,-1.0000
230,23,204,-78,179,0.6885,0.0000,-17.0000,-12.0000
230,24,316,158,768,0.5217,0.0000,-2.0000,-9.0000
230,25,93,181,827,0.5967,0.0000,8.0000,-8.0000
231,17,166,87,862,0.5986,0.0000,2.0000,-1.0000
231,18,182,-16,210,0.5024,0.0000,1.0000,-1.0000
231,19,-88,-1022,427,0.6932,0.0000,-16.0000,-43.0000
231,20,230,58,916,0.6287,0.0000,-5.0000,1.0000
231,21,364,44,835,0.5154,0.0000,3.0000,-4.0000
231,22,352,0,75,0.6696,0.0000,0.0000,-1.0000
231,23,187,-90,179,0.6885,0.0000,-17.0000,-12.0000
231,24,319,154,696,0.6444,0.0000,3.0000,-4.0000
231,25,97,177,788,0.5518,0.0000,4.0000,-4.0000
232,17,172,85,831,0.6022,0.0000,6.0000,-2.0000
232,18,183,-17,210,0.5024,0.0000,1.0000,-1.0000
232,19,-104,-1065,427,0.6932,0.0000,-16.0000,-43.0000
232,20,223,62,917,0.5458,0.0000,-7.0000,4.0000
232,21,366,40,806,0.5778,0.0000,2.0000,-4.0000
232,22,352,-1,75,0.6696,0.0000,0.0000,-1.0000
232,23,170,-102,179,0.6885,0.0000,-17.0000,-12.0000
232,24,321,149,769,0.5572,0.0000,2.0000,-5.0000
232,25,102,170,778,0.5836,0.0000,5.0000,-7.0000
233,17,200,73,1872,0.4198,0.0000,28.0000,-12.0000
233,18,184,-18,210,0.5024,0.0000,1.0000,-1.0000
233,19,-120,-1108,427,0.6932,0.0000,-16.0000,-43.0000
233,20,200,73,1872,0.4198,0.0000,-23.0000,11.0000
233,21,366,30,807,0.5539,0.0000,0.0000,-10.0000
233,22,352,-2,75,0.6696,0.0000,0.0000,-1.0000
233,23,153,-114,179,0.6885,0.0000,-17.0000,-12.0000
233,24,325,145,760,0.6169,0.0000,4.0000,-4.0000
233,25,107,160,823,0.5196,0.0000,5.0000,-10.0000
234,17,200,73,1803,0.3910,0.0000,0.0000,0.0000
234,18,185,-19,210,0.5024,0.0000,1.0000,-1.0000
234,19,-136,-1151,427,0.6932,0.0000,-16.0000,-43.0000
234,20,200,73,1803,0.3910,0.0000,0.0000,0.0000
234,21,367,25,808,0.5546,0.0000,1.0000,-5.0000
234,22,352,-3,75,0.6696,0.0000,0.0000,-1.0000
234,23,136,-126,179,0.6885,0.0000,-17.0000,-12.0000
234,24,328,143,749,0.5619,0.0000,3.0000,-2.0000
234,25,108,155,807,0.5558,0.0000,1.0000,-5.0000
235,17,201,73,1909,0.4971,0.0000,1.0000,0.0000
235,18,186,-20,210,0.5024,0.0000,1.0000,-1.0000
235,19,-152,-1194,427,0.6932,0.0000,-16.0000,-43.0000
235,20,201,73,1909,0.4971,0.0000,1.0000,0.0000
235,21,369,16,637,0.6691,0.0000,2.0000,-9.0000
235,22,352,-4,75,0.6696,0.0000,0.0000,-1.0000
235,23,119,-138,179,0.6885,0.0000,-17.0000,-12.0000
235,24,334,137,770,0.5217,0.0000,6.0000,-6.0000
235,25,111,143,797,0.6056,0.0000,3.0000,-12.0000
236,17,199,73,1783,0.4692,0.0000,-2.0000,0.0000
236,18,187,-21,210,0.5024,0.0000,1.0000,-1.0000
236,19,-168,-1237,427,0.6932,0.0000,-16.0000,-43.0000
236,20,199,73,1783,0.4692,0.0000,-2.0000,0.0000
236,21,369,14,546,0.7000,0.0000,0.0000,-2.0000
236,22,352,-5,75,0.6696,0.0000,0.0000,-1.0000
236,23,102,-150,179,0.6885,0.0000,-17.0000,-12.0000
236,24,335,135,754,0.5512,0.0000,1.0000,-2.0000
236,25,113,135,851,0.5441,0.0000,2.0000,-8.0000
237,17,198,74,1745,0.4661,0.0000,-1.0000,1.0000
237,18,188,-22,210,0.5024,0.0000,1.0000,-1.0000
237,20,198,74,1745,0.4661,0.0000,-1.0000,1.0000
237,21,368,9,324,0.7043,0.0000,-1.0000,-5.0000
237,22,352,-6,75,0.6696,0.0000,0.0000,-1.0000
237,23,85,-162,179,0.6885,0.0000,-17.0000,-12.0000
237,24,342,131,780,0.5263,0.0000,7.0000,-4.0000
237,25,114,126,845,0.5618,0.0000,1.0000,-9.0000
238,17,197,74,1760,0.4636,0.0000,-1.0000,0.0000
238,18,189,-23,210,0.5024,0.0000,1.0000,-1.0000
238,20,197,74,1760,0.4636,0.0000,-1.0000,0.0000
238,21,372,7,249,0.6766,0.0000,4.0000,-2.0000
238,22,352,-7,75,0.6696,0.0000,0.0000,-1.0000
238,23,68,-174,179,0.6885,0.0000,-17.0000,-12.0000
238,24,347,127,827,0.5308,0.0000,5.0000,-4.0000
238,25,117,122,843,0.5854,0.0000,3.0000,-4.0000
239,17,196,74,1762,0.4642,0.0000,-1.0000,0.0000
239,18,190,-24,210,0.5024,0.0000,1.0000,-1.0000
239,20,196,74,1762,0.4642,0.0000,-1.0000,0.0000
239,21,376,5,249,0.6766,0.0000,4.0000,-2.0000
239,22,352,-8,75,0.6696,0.0000,0.0000,-1.0000
239,23,51,-186,179,0.6885,0.0000,-17.0000,-12.0000
239,24,353,125,846,0.5301,0.0000,6.0000,-2.0000
239,25,124,112,852,0.6112,0.0000,7.0000,-10.0000
240,17,196,74,1776,0.4615,0.0000,0.0000,0.0000
240,20,196,74,1776,0.4615,0.0000,0.0000,0.0000
240,21,380,3,249,0.6766,0.0000,4.0000,-2.0000
240,22,352,-9,75,0.6696,0.0000,0.0000,-1.0000
240,23,34,-198,179,0.6885,0.0000,-17.0000,-12.0000
240,24,355,122,858,0.5641,0.0000,2.0000,-3.0000
240,25,125,109,862,0.5864,0.0000,1.0000,-3.0000
241,17,196,74,1793,0.4688,0.0000,0.0000,0.0000
241,20,196,74,1793,0.4688,0.0000,0.0000,0.0000
241,21,384,1,249,0.6766,0.0000,4.0000,-2.0000
241,22,352,-10,75,0.6696,0.0000,0.0000,-1.0000
241,23,17,-210,179,0.6885,0.0000,-17.0000,-12.0000
241,24,362,118,880,0.5128,0.0000,7.0000,-4.0000
241,25,129,99,863,0.6052,0.0000,4.0000,-10.0000
242,17,196,74,1792,0.4623,0.0000,0.0000,0.0000
242,20,196,74,1792,0.4623,0.0000,0.0000,0.0000
242,21,388,-1,249,0.6766,0.0000,4.0000,-2.0000
242,22,352,-11,75,0.6696,0.0000,0.0000,-1.0000
242,23,0,-222,179,0.6885,0.0000,-17.0000,-12.0000
242,24,366,117,842,0.5439,0.0000,4.0000,-1.0000
242,25,130,96,880,0.5314,0.0000,1.0000,-3.0000
243,17,195,74,1817,0.4688,0.0000,-1.0000,0.0000
243,20,195,74,1817,0.4688,0.0000,-1.0000,0.0000
243,21,392,-3,249,0.6766,0.0000,4.0000,-2.0000
243,22,352,-12,75,0.6696,0.0000,0.0000,-1.0000
243,23,-17,-234,179,0.6885,0.0000,-17.0000,-12.0000
243,24,373,114,828,0.5587,0.0000,7.0000,-3.0000
243,25,129,87,867,0.5765,0.0000,-1.0000,-9.0000
244,17,195,74,1836,0.4675,0.0000,0.0000,0.0000
244,20,195,74,1836,0.4675,0.0000,0.0000,0.0000
244,21,396,-5,249,0.6766,0.0000,4.0000,-2.0000
244,22,352,-13,75,0.6696,0.0000,0.0000,-1.0000
244,23,-34,-246,179,0.6885,0.0000,-17.0000,-12.0000
244,24,374,113,829,0.5594,0.0000,1.0000,-1.0000
244,25,128,83,838,0.5403,0.0000,-1.0000,-4.0000
245,17,193,74,1910,0.4630,0.0000,-2.0000,0.0000
245,20,193,74,1910,0.4630,0.0000,-2.0000,0.0000
245,21,400,-7,249,0.6766,0.0000,4.0000,-2.0000
245,22,352,-14,75,0.6696,0.0000,0.0000,-1.0000
245,23,-51,-258,179,0.6885,0.0000,-17.0000,-12.0000
245,24,378,109,789,0.5198,0.0000,4.0000,-4.0000
245,25,127,69,909,0.6397,0.0000,-1.0000,-14.0000
246,17,192,74,1946,0.4718,0.0000,-1.0000,0.0000
246,20,192,74,1946,0.4718,0.0000,-1.0000,0.0000
246,21,404,-9,249,0.6766,0.0000,4.0000,-2.0000
246,22,352,-15,75,0.6696,0.0000,0.0000,-1.0000
246,23,-68,-270,179,0.6885,0.0000,-17.0000,-12.0000
246,24,380,106,786,0.5282,0.0000,2.0000,-3.0000
246,25,126,63,889,0.6174,0.0000,-1.0000,-6.0000
247,17,191,74,1934,0.4752,0.0000,-1.0000,0.0000
247,20,191,74,1934,0.4752,0.0000,-1.0000,0.0000
247,21,408,-11,249,0.6766,0.0000,4.0000,-2.0000
247,22,352,-16,75,0.6696,0.0000,0.0000,-1.0000
247,23,-85,-282,179,0.6885,0.0000,-17.0000,-12.0000
247,24,380,104,792,0.5436,0.0000,0.0000,-2.0000
247,25,125,58,888,0.5904,0.0000,-1.0000,-5.0000
248,17,188,74,1898,0.4882,0.0000,-3.0000,0.0000
248,20,188,74,1898,0.4882,0.0000,-3.0000,0.0000
248,21,412,-13,249,0.6766,0.0000,4.0000,-2.0000
248,22,352,-17,75,0.6696,0.0000,0.0000,-1.0000
248,23,-102,-294,179,0.6885,0.0000,-17.0000,-12.0000
248,24,378,97,782,0.5737,0.0000,-2.0000,-7.0000
248,25,130,51,874,0.5811,0.0000,5.0000,-7.0000
249,17,186,73,1834,0.4764,0.0000,-2.0000,-1.0000
249,20,186,73,1834,0.4764,0.0000,-2.0000,-1.0000
249,21,416,-15,249,0.6766,0.0000,4.0000,-2.0000
249,22,352,-18,75,0.6696,0.0000,0.0000,-1.0000
249,23,-119,-306,179,0.6885,0.0000,-17.0000,-12.0000
249,24,376,94,754,0.6206,0.0000,-2.0000,-3.0000
249,25,131,44,866,0.5467,0.0000,1.0000,-7.0000
250,17,182,72,1891,0.4477,0.0000,-4.0000,-1.0000
250,20,182,72,1891,0.4477,0.0000,-4.0000,-1.0000
250,21,420,-17,249,0.6766,0.0000,4.0000,-2.0000
250,22,352,-19,75,0.6696,0.0000,0.0000,-1.0000
250,23,-136,-318,179,0.6885,0.0000,-17.0000,-12.0000
250,24,373,90,772,0.5361,0.0000,-3.0000,-4.0000
250,25,137,35,906,0.5393,0.0000,6.0000,-9.0000
251,17,181,72,1923,0.4699,0.0000,-1.0000,0.0000
251,20,181,72,1923,0.4699,0.0000,-1.0000,0.0000
251,21,424,-19,249,0.6766,0.0000,4.0000,-2.0000
251,22,352,-20,75,0.6696,0.0000,0.0000,-1.0000
251,23,-153,-330,179,0.6885,0.0000,-17.0000,-12.0000
251,24,370,88,820,0.5522,0.0000,-3.0000,-2.0000
251,25,145,27,1087,0.4099,0.0000,8.0000,-8.0000
252,17,178,70,1931,0.4832,0.0000,-3.0000,-2.0000
252,20,178,70,1931,0.4832,0.0000,-3.0000,-2.0000
252,21,428,-21,249,0.6766,0.0000,4.0000,-2.0000
252,22,352,-21,75,0.6696,0.0000,0.0000,-1.0000
252,23,-170,-342,179,0.6885,0.0000,-17.0000,-12.0000
252,24,363,82,824,0.5770,0.0000,-7.0000,-6.0000
252,25,152,20,1100,0.5208,0.0000,7.0000,-7.0000
253,17,168,48,3214,0.4657,0.0000,-10.0000,-22.0000
253,20,168,48,3214,0.4657,0.0000,-10.0000,-22.0000
253,21,432,-23,249,0.6766,0.0000,4.0000,-2.0000
253,22,352,-22,75,0.6696,0.0000,0.0000,-1.0000
253,24,358,80,842,0.5172,0.0000,-5.0000,-2.0000
253,25,168,48,3214,0.4657,0.0000,16.0000,28.0000
254,17,169,54,2528,0.3997,0.0000,1.0000,6.0000
254,20,169,54,2528,0.3997,0.0000,1.0000,6.0000
254,21,436,-25,249,0.6766,0.0000,4.0000,-2.0000
254,22,352,-23,75,0.6696,0.0000,0.0000,-1.0000
254,24,350,74,810,0.5325,0.0000,-8.0000,-6.0000
254,25,169,54,2528,0.3997,0.0000,1.0000,6.0000
254,27,209,214,692,0.5423,0.0000,-1.0000,-8.0000
255,17,175,66,1772,0.4655,0.0000,6.0000,12.0000
255,20,175,66,1772,0.4655,0.0000,6.0000,12.0000
255,21,440,-27,249,0.6766,0.0000,4.0000,-2.0000
255,22,352,-24,75,0.6696,0.0000,0.0000,-1.0000
255,24,347,71,819,0.5399,0.0000,-3.0000,-3.0000
255,25,170,60,2528,0.3997,0.0000,1.0000,6.0000
255,27,207,210,731,0.5251,0.0000,-2.0000,-4.0000
256,17,175,87,878,0.5302,0.0000,0.0000,21.0000
256,20,174,41,865,0.5813,0.0000,-1.0000,-25.0000
256,21,444,-29,249,0.6766,0.0000,4.0000,-2.0000
256,22,352,-25,75,0.6696,0.0000,0.0000,-1.0000
256,24,345,69,776,0.5105,0.0000,-2.0000,-2.0000
256,25,171,66,2528,0.3997,0.0000,1.0000,6.0000
256,27,205,206,731,0.5251,0.0000,-2.0000,-4.0000
257,17,175,86,895,0.5290,0.0000,0.0000,-1.0000
257,20,171,34,891,0.5801,0.0000,-3.0000,-7.0000
257,21,448,-31,249,0.6766,0.0000,4.0000,-2.0000
257,24,337,62,805,0.5349,0.0000,-8.0000,-7.0000
257,25,172,72,2528,0.3997,0.0000,1.0000,6.0000
257,27,206,194,762,0.6005,0.0000,1.0000,-12.0000
258,17,176,86,895,0.5559,0.0000,1.0000,0.0000
258,20,163,25,1234,0.4315,0.0000,-8.0000,-9.0000
258,21,452,-33,249,0.6766,0.0000,4.0000,-2.0000
258,24,335,56,771,0.5373,0.0000,-2.0000,-6.0000
258,25,173,78,2528,0.3997,0.0000,1.0000,6.0000
258,27,206,187,780,0.5242,0.0000,0.0000,-7.0000
259,17,177,87,868,0.6028,0.0000,1.0000,1.0000
259,20,159,20,1141,0.4335,0.0000,-4.0000,-5.0000
259,21,456,-35,249,0.6766,0.0000,4.0000,-2.0000
259,24,329,46,801,0.5551,0.0000,-6.0000,-10.0000
259,25,174,84,2528,0.3997,0.0000,1.0000,6.0000
259,27,201,179,795,0.5408,0.0000,-5.0000,-8.0000
260,17,179,87,891,0.5801,0.0000,2.0000,0.0000
260,20,159,19,1097,0.4500,0.0000,0.0000,-1.0000
260,21,460,-37,249,0.6766,0.0000,4.0000,-2.0000
260,24,325,45,797,0.4981,0.0000,-4.0000,-1.0000
260,25,175,90,2528,0.3997,0.0000,1.0000,6.0000
260,27,200,173,786,0.4882,0.0000,-1.0000,-6.0000
261,17,181,87,872,0.5872,0.0000,2.0000,0.0000
261,20,163,19,822,0.5592,0.0000,4.0000,0.0000
261,21,464,-39,249,0.6766,0.0000,4.0000,-2.0000
261,24,320,43,853,0.5489,0.0000,-5.0000,-2.0000
261,25,176,96,2528,0.3997,0.0000,1.0000,6.0000
261,27,198,164,809,0.5693,0.0000,-2.0000,-9.0000
262,17,182,89,857,0.5902,0.0000,1.0000,2.0000
262,20,163,18,804,0.5743,0.0000,0.0000,-1.0000
262,21,468,-41,249,0.6766,0.0000,4.0000,-2.0000
262,24,317,42,873,0.5105,0.0000,-3.0000,-1.0000
262,25,177,102,2528,0.3997,0.0000,1.0000,6.0000
262,27,198,158,815,0.5198,0.0000,0.0000,-6.0000
263,17,182,91,843,0.5766,0.0000,0.0000,2.0000
263,20,161,17,797,0.6169,0.0000,-2.0000,-1.0000
263,21,472,-43,249,0.6766,0.0000,4.0000,-2.0000
263,24,308,44,842,0.4773,0.0000,-9.0000,2.0000
263,25,198,151,808,0.5805,0.0000,21.0000,49.0000
263,27,198,152,815,0.5198,0.0000,0.0000,-6.0000
263,30,411,17,557,0.7033,0.0000,-2.0000,-2.0000
264,17,184,94,874,0.5624,0.0000,2.0000,3.0000
264,20,160,17,817,0.6324,0.0000,-1.0000,0.0000
264,21,476,-45,249,0.6766,0.0000,4.0000,-2.0000
